assembly,seed,clusterer,seqtype,combo,n_original_genes,n_genes_kept,n_genes_deleted,deleted_pct
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,connected_components_t0.2,aa,connected_components_t0.2/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,connected_components_t0.3,aa,connected_components_t0.3/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,connected_components_t0.4,aa,connected_components_t0.4/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,connected_components_t0.5,aa,connected_components_t0.5/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,connected_components_t0.6,aa,connected_components_t0.6/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,connected_components_t0.7,aa,connected_components_t0.7/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_dist,aa,hdbscan_dist/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_tsne,aa,hdbscan_tsne/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_umap,aa,hdbscan_umap/aa,4806,5646,-840,-17.478152309612984
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,cdhit,nt,cdhit/nt,4806,4806,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,mmseqs2,nt,mmseqs2/nt,4806,4806,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,panx,aa,panx/aa,4478,4436,42,0.9379187137114784
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,cdhit,aa,cdhit/aa,4478,4478,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,diamond,aa,diamond/aa,4478,4478,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.1,nt,connected_components_t0.1/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.2,nt,connected_components_t0.2/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.3,nt,connected_components_t0.3/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.4,nt,connected_components_t0.4/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.5,nt,connected_components_t0.5/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.6,nt,connected_components_t0.6/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.7,nt,connected_components_t0.7/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_dist,nt,hdbscan_dist/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_tsne,nt,hdbscan_tsne/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_umap,nt,hdbscan_umap/nt,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,ppanggolin,aa,ppanggolin/aa,4478,4478,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,panaroo,aa,panaroo/aa,4478,4478,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,mmseqs2,aa,mmseqs2/aa,4478,4478,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,panta,aa,panta/aa,4478,4451,27,0.6029477445288075
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.1,aa,connected_components_t0.1/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.2,aa,connected_components_t0.2/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.3,aa,connected_components_t0.3/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.4,aa,connected_components_t0.4/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.5,aa,connected_components_t0.5/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.6,aa,connected_components_t0.6/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,connected_components_t0.7,aa,connected_components_t0.7/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_dist,aa,hdbscan_dist/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_tsne,aa,hdbscan_tsne/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_umap,aa,hdbscan_umap/aa,4478,5208,-730,-16.301920500223314
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,cdhit,nt,cdhit/nt,4478,4478,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,mmseqs2,nt,mmseqs2/nt,4478,4478,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,panx,aa,panx/aa,4871,4841,30,0.6158899609936358
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,cdhit,aa,cdhit/aa,4871,4871,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,diamond,aa,diamond/aa,4871,4871,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.1,nt,connected_components_t0.1/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.2,nt,connected_components_t0.2/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.3,nt,connected_components_t0.3/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.4,nt,connected_components_t0.4/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.5,nt,connected_components_t0.5/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.6,nt,connected_components_t0.6/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.7,nt,connected_components_t0.7/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_dist,nt,hdbscan_dist/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_tsne,nt,hdbscan_tsne/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_umap,nt,hdbscan_umap/nt,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,ppanggolin,aa,ppanggolin/aa,4871,4871,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,panaroo,aa,panaroo/aa,4871,4871,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,mmseqs2,aa,mmseqs2/aa,4871,4871,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,panta,aa,panta/aa,4871,4850,21,0.43112297269554506
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.1,aa,connected_components_t0.1/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.2,aa,connected_components_t0.2/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.3,aa,connected_components_t0.3/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.4,aa,connected_components_t0.4/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.5,aa,connected_components_t0.5/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.6,aa,connected_components_t0.6/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,connected_components_t0.7,aa,connected_components_t0.7/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_dist,aa,hdbscan_dist/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_tsne,aa,hdbscan_tsne/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_umap,aa,hdbscan_umap/aa,4871,5565,-694,-14.24758776431944
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,cdhit,nt,cdhit/nt,4871,4871,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,mmseqs2,nt,mmseqs2/nt,4871,4871,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,panx,aa,panx/aa,5367,5337,30,0.5589714924538848
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,cdhit,aa,cdhit/aa,5367,5367,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,diamond,aa,diamond/aa,5367,5367,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.1,nt,connected_components_t0.1/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.2,nt,connected_components_t0.2/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.3,nt,connected_components_t0.3/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.4,nt,connected_components_t0.4/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.5,nt,connected_components_t0.5/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.6,nt,connected_components_t0.6/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.7,nt,connected_components_t0.7/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_dist,nt,hdbscan_dist/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_tsne,nt,hdbscan_tsne/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_umap,nt,hdbscan_umap/nt,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,ppanggolin,aa,ppanggolin/aa,5367,5367,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,panaroo,aa,panaroo/aa,5367,5367,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,mmseqs2,aa,mmseqs2/aa,5367,5367,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,panta,aa,panta/aa,5367,5320,47,0.8757220048444196
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.1,aa,connected_components_t0.1/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.2,aa,connected_components_t0.2/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.3,aa,connected_components_t0.3/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.4,aa,connected_components_t0.4/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.5,aa,connected_components_t0.5/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.6,aa,connected_components_t0.6/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,connected_components_t0.7,aa,connected_components_t0.7/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_dist,aa,hdbscan_dist/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_tsne,aa,hdbscan_tsne/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_umap,aa,hdbscan_umap/aa,5367,5920,-553,-10.303707844233276
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,cdhit,nt,cdhit/nt,5367,5367,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,mmseqs2,nt,mmseqs2/nt,5367,5367,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,panx,aa,panx/aa,5207,5158,49,0.9410409064720568
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,cdhit,aa,cdhit/aa,5207,5207,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,diamond,aa,diamond/aa,5207,5207,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.1,nt,connected_components_t0.1/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.2,nt,connected_components_t0.2/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.3,nt,connected_components_t0.3/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.4,nt,connected_components_t0.4/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.5,nt,connected_components_t0.5/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.6,nt,connected_components_t0.6/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.7,nt,connected_components_t0.7/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_dist,nt,hdbscan_dist/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_tsne,nt,hdbscan_tsne/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_umap,nt,hdbscan_umap/nt,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,ppanggolin,aa,ppanggolin/aa,5207,5207,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,panaroo,aa,panaroo/aa,5207,5207,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,mmseqs2,aa,mmseqs2/aa,5207,5207,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,panta,aa,panta/aa,5207,5176,31,0.5953524102170156
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.1,aa,connected_components_t0.1/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.2,aa,connected_components_t0.2/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.3,aa,connected_components_t0.3/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.4,aa,connected_components_t0.4/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.5,aa,connected_components_t0.5/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.6,aa,connected_components_t0.6/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,connected_components_t0.7,aa,connected_components_t0.7/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_dist,aa,hdbscan_dist/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_tsne,aa,hdbscan_tsne/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_umap,aa,hdbscan_umap/aa,5207,5916,-709,-13.616285769156905
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,cdhit,nt,cdhit/nt,5207,5207,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,mmseqs2,nt,mmseqs2/nt,5207,5207,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,panx,aa,panx/aa,4445,4419,26,0.5849268841394826
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,cdhit,aa,cdhit/aa,4445,4445,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,diamond,aa,diamond/aa,4445,4445,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.1,nt,connected_components_t0.1/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.2,nt,connected_components_t0.2/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.3,nt,connected_components_t0.3/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.4,nt,connected_components_t0.4/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.5,nt,connected_components_t0.5/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.6,nt,connected_components_t0.6/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.7,nt,connected_components_t0.7/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_dist,nt,hdbscan_dist/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_tsne,nt,hdbscan_tsne/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_umap,nt,hdbscan_umap/nt,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,ppanggolin,aa,ppanggolin/aa,4445,4445,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,panaroo,aa,panaroo/aa,4445,4445,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,mmseqs2,aa,mmseqs2/aa,4445,4445,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,panta,aa,panta/aa,4445,4415,30,0.6749156355455568
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.1,aa,connected_components_t0.1/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.2,aa,connected_components_t0.2/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.3,aa,connected_components_t0.3/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.4,aa,connected_components_t0.4/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.5,aa,connected_components_t0.5/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.6,aa,connected_components_t0.6/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,connected_components_t0.7,aa,connected_components_t0.7/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_dist,aa,hdbscan_dist/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_tsne,aa,hdbscan_tsne/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_umap,aa,hdbscan_umap/aa,4445,4931,-486,-10.933633295838021
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,cdhit,nt,cdhit/nt,4445,4445,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,mmseqs2,nt,mmseqs2/nt,4445,4445,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,panx,aa,panx/aa,5348,5281,67,1.2528047868362004
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,cdhit,aa,cdhit/aa,5348,5348,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,diamond,aa,diamond/aa,5348,5348,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.1,nt,connected_components_t0.1/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.2,nt,connected_components_t0.2/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.3,nt,connected_components_t0.3/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.4,nt,connected_components_t0.4/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.5,nt,connected_components_t0.5/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.6,nt,connected_components_t0.6/nt,5348,5887,-539,-10.078534031413612
